Customer_ID,Age,Gender,Location,Browsing_History,Purchase_History,Customer_Segment,Avg_Order_Value,Holiday,Season
C6501,50,Male,Bangalore,"['Electronics', 'Fashion']","['Smartwatch', 'Shoes']",New Visitor,1811.64,No,Spring
C6502,45,Male,Chennai,['Home Decor'],['Wall Art'],Occasional Shopper,1894.21,Yes,Autumn
C6503,58,Male,Mumbai,"['Fashion', 'Books', 'Electronics']","['Jacket', 'Biography', 'Smartphone']",New Visitor,2933.75,No,Spring
C6504,44,Female,Delhi,['Beauty'],['Foundation'],New Visitor,3466.99,Yes,Winter
C6505,44,Male,Bangalore,"['Electronics', 'Home Decor']","['Smartwatch', 'Lamp']",Frequent Buyer,4715.76,No,Spring
C6506,21,Other,Chennai,"['Beauty', 'Fitness', 'Home Decor']","['Moisturizer', 'Yoga Mat', 'Cushions']",Occasional Shopper,3372.98,Yes,Winter
C6507,43,Female,Kolkata,"['Electronics', 'Fitness', 'Books']","['Headphones', 'Resistance Bands', 'Comics']",New Visitor,1037.44,No,Autumn
C6508,28,Other,Delhi,"['Beauty', 'Electronics', 'Fashion']","['Moisturizer', 'Smartphone', 'Shoes']",Frequent Buyer,2139.79,Yes,Autumn
C6509,47,Male,Mumbai,"['Books', 'Fashion']","['Comics', 'Jeans']",New Visitor,524.02,Yes,Winter
C6510,20,Other,Kolkata,"['Fitness', 'Beauty', 'Home Decor']","['Resistance Bands', 'Perfume', 'Cushions']",Frequent Buyer,2141.3,Yes,Autumn
C6511,53,Other,Kolkata,"['Fitness', 'Home Decor', 'Books']","['Treadmill', 'Lamp', 'Biography']",Occasional Shopper,1416.79,Yes,Winter
C6512,47,Female,Mumbai,"['Fitness', 'Beauty', 'Fashion']","['Yoga Mat', 'Foundation', 'Jeans']",New Visitor,1925.77,Yes,Autumn
C6513,20,Other,Bangalore,"['Books', 'Home Decor', 'Electronics']","['Comics', 'Cushions', 'Smartwatch']",Occasional Shopper,1137.12,Yes,Winter
C6514,32,Male,Mumbai,"['Books', 'Electronics', 'Fitness']","['Biography', 'Laptop', 'Yoga Mat']",Frequent Buyer,1443.58,Yes,Summer
C6515,20,Other,Bangalore,['Beauty'],['Foundation'],New Visitor,3604.93,No,Autumn
C6516,49,Female,Bangalore,['Beauty'],['Foundation'],New Visitor,718.45,Yes,Spring
C6517,43,Other,Chennai,"['Fashion', 'Books', 'Fitness']","['Shoes', 'Comics', 'Yoga Mat']",New Visitor,3946.71,Yes,Spring
C6518,48,Female,Delhi,"['Books', 'Fitness']","['Non-fiction', 'Resistance Bands']",New Visitor,4146.88,Yes,Autumn
C6519,42,Other,Delhi,"['Electronics', 'Beauty']","['Smartphone', 'Lipstick']",Frequent Buyer,2520.97,Yes,Spring
C6520,30,Female,Kolkata,"['Electronics', 'Home Decor', 'Books']","['Laptop', 'Curtains', 'Fiction']",Frequent Buyer,4923.36,No,Autumn
C6521,18,Female,Delhi,['Books'],['Fiction'],New Visitor,600.49,Yes,Spring
C6522,28,Male,Delhi,"['Fashion', 'Fitness', 'Books']","['Jeans', 'Yoga Mat', 'Fiction']",Frequent Buyer,4068,Yes,Autumn
C6523,23,Male,Mumbai,['Fitness'],['Dumbbells'],Occasional Shopper,2922.11,No,Autumn
C6524,45,Other,Delhi,['Books'],['Biography'],Occasional Shopper,4280.02,No,Winter
C6525,24,Female,Delhi,"['Beauty', 'Fitness', 'Home Decor']","['Perfume', 'Yoga Mat', 'Curtains']",New Visitor,4648.9,Yes,Summer
C6526,27,Other,Bangalore,"['Fashion', 'Books', 'Electronics']","['Jacket', 'Fiction', 'Headphones']",Frequent Buyer,3539.02,Yes,Spring
C6527,35,Female,Delhi,"['Books', 'Electronics']","['Fiction', 'Smartwatch']",Frequent Buyer,2536.97,Yes,Winter
C6528,32,Other,Bangalore,['Beauty'],['Foundation'],Frequent Buyer,2009.88,Yes,Spring
C6529,25,Other,Kolkata,"['Fitness', 'Electronics']","['Resistance Bands', 'Laptop']",Occasional Shopper,3192.86,No,Autumn
C6530,19,Other,Chennai,"['Beauty', 'Fashion']","['Moisturizer', 'T-shirt']",Occasional Shopper,3857.03,No,Spring
C6531,32,Male,Chennai,['Fitness'],['Dumbbells'],Frequent Buyer,3155.61,No,Spring
C6532,42,Other,Chennai,['Fashion'],['T-shirt'],Frequent Buyer,697.5,No,Autumn
C6533,35,Female,Kolkata,['Books'],['Comics'],New Visitor,3528.08,Yes,Winter
C6534,34,Other,Kolkata,"['Home Decor', 'Fashion']","['Cushions', 'Shoes']",Frequent Buyer,3311.73,No,Summer
C6535,55,Female,Kolkata,"['Fitness', 'Books']","['Yoga Mat', 'Fiction']",Occasional Shopper,1150.46,No,Autumn
C6536,19,Female,Kolkata,"['Home Decor', 'Books', 'Fitness']","['Curtains', 'Comics', 'Yoga Mat']",Frequent Buyer,4564.28,Yes,Summer
C6537,47,Other,Delhi,"['Books', 'Fitness', 'Beauty']","['Non-fiction', 'Yoga Mat', 'Moisturizer']",New Visitor,4877.96,Yes,Spring
C6538,49,Other,Mumbai,['Home Decor'],['Curtains'],Occasional Shopper,1949.44,No,Autumn
C6539,21,Male,Kolkata,"['Beauty', 'Fashion']","['Lipstick', 'Shoes']",Occasional Shopper,4066.57,Yes,Winter
C6540,44,Other,Kolkata,"['Beauty', 'Fitness']","['Lipstick', 'Treadmill']",Occasional Shopper,616.39,Yes,Autumn
C6541,59,Female,Mumbai,['Electronics'],['Smartwatch'],Occasional Shopper,3033.63,Yes,Autumn
C6542,21,Female,Kolkata,"['Home Decor', 'Books', 'Electronics']","['Wall Art', 'Comics', 'Smartwatch']",Frequent Buyer,4476.58,No,Winter
C6543,37,Other,Delhi,"['Fashion', 'Electronics']","['Jeans', 'Laptop']",Frequent Buyer,2884.88,No,Winter
C6544,55,Male,Bangalore,"['Fitness', 'Home Decor', 'Beauty']","['Dumbbells', 'Cushions', 'Moisturizer']",Frequent Buyer,4317.72,Yes,Winter
C6545,30,Female,Chennai,['Electronics'],['Laptop'],New Visitor,3736.27,Yes,Winter
C6546,42,Female,Kolkata,"['Fashion', 'Electronics']","['Shoes', 'Smartwatch']",Frequent Buyer,4947.51,No,Autumn
C6547,40,Other,Bangalore,"['Beauty', 'Electronics', 'Books']","['Lipstick', 'Smartphone', 'Comics']",Frequent Buyer,539.98,No,Autumn
C6548,21,Male,Chennai,"['Fashion', 'Books', 'Beauty']","['Shoes', 'Biography', 'Perfume']",Occasional Shopper,1595.59,No,Spring
C6549,45,Female,Mumbai,"['Home Decor', 'Electronics', 'Fitness']","['Lamp', 'Laptop', 'Dumbbells']",Occasional Shopper,3943.13,Yes,Winter
C6550,34,Other,Mumbai,"['Electronics', 'Beauty', 'Books']","['Laptop', 'Foundation', 'Fiction']",Frequent Buyer,4222.71,No,Autumn
C6551,42,Male,Kolkata,['Fitness'],['Yoga Mat'],Occasional Shopper,3048.98,Yes,Autumn
C6552,48,Male,Chennai,"['Electronics', 'Fashion']","['Smartphone', 'T-shirt']",New Visitor,3763.48,Yes,Spring
C6553,60,Male,Delhi,['Home Decor'],['Cushions'],Occasional Shopper,1830.73,No,Winter
C6554,28,Other,Kolkata,"['Fashion', 'Books', 'Electronics']","['Jacket', 'Fiction', 'Headphones']",Frequent Buyer,1477.2,Yes,Winter
C6555,40,Other,Delhi,"['Fashion', 'Beauty', 'Electronics']","['Shoes', 'Perfume', 'Smartphone']",New Visitor,1245.53,No,Autumn
C6556,46,Other,Chennai,"['Fashion', 'Home Decor']","['Shoes', 'Wall Art']",New Visitor,1650.73,No,Spring
C6557,41,Other,Chennai,['Fashion'],['T-shirt'],New Visitor,3468.69,No,Spring
C6558,27,Other,Kolkata,['Electronics'],['Smartphone'],Occasional Shopper,3380.71,No,Winter
C6559,50,Other,Kolkata,"['Fitness', 'Beauty']","['Resistance Bands', 'Foundation']",Occasional Shopper,2222.82,Yes,Winter
C6560,24,Male,Kolkata,"['Home Decor', 'Books']","['Curtains', 'Non-fiction']",Frequent Buyer,1420.47,Yes,Autumn
C6561,31,Male,Chennai,['Electronics'],['Smartphone'],New Visitor,513.63,Yes,Summer
C6562,54,Male,Bangalore,"['Home Decor', 'Electronics', 'Fitness']","['Wall Art', 'Laptop', 'Dumbbells']",New Visitor,2701.67,Yes,Autumn
C6563,33,Other,Chennai,"['Electronics', 'Fashion', 'Books']","['Laptop', 'Jacket', 'Fiction']",New Visitor,2678.76,No,Spring
C6564,47,Male,Chennai,['Electronics'],['Laptop'],Occasional Shopper,2211.41,Yes,Winter
C6565,52,Other,Delhi,['Books'],['Comics'],New Visitor,1887.05,Yes,Winter
C6566,25,Male,Chennai,"['Beauty', 'Books']","['Foundation', 'Fiction']",New Visitor,2234.57,Yes,Spring
C6567,36,Male,Bangalore,['Books'],['Fiction'],Occasional Shopper,4817.97,Yes,Spring
C6568,56,Male,Bangalore,"['Beauty', 'Electronics', 'Fashion']","['Lipstick', 'Smartphone', 'Jeans']",New Visitor,4641.04,No,Spring
C6569,26,Female,Mumbai,"['Books', 'Electronics', 'Beauty']","['Non-fiction', 'Headphones', 'Foundation']",New Visitor,2970.41,No,Spring
C6570,46,Other,Mumbai,['Fashion'],['Jeans'],Frequent Buyer,3226.24,Yes,Winter
C6571,39,Female,Delhi,['Home Decor'],['Lamp'],New Visitor,4763.52,Yes,Autumn
C6572,29,Female,Mumbai,['Fashion'],['Jeans'],New Visitor,3060.12,No,Spring
C6573,46,Other,Kolkata,"['Home Decor', 'Beauty']","['Curtains', 'Perfume']",New Visitor,833.29,No,Winter
C6574,47,Other,Chennai,"['Fitness', 'Electronics']","['Yoga Mat', 'Headphones']",New Visitor,2037.67,No,Autumn
C6575,26,Female,Delhi,['Home Decor'],['Wall Art'],Frequent Buyer,991.03,Yes,Autumn
C6576,52,Female,Bangalore,['Electronics'],['Laptop'],New Visitor,1435.81,No,Summer
C6577,41,Other,Delhi,"['Fashion', 'Electronics', 'Beauty']","['Jacket', 'Smartwatch', 'Perfume']",Occasional Shopper,2479.05,No,Spring
C6578,21,Female,Chennai,['Home Decor'],['Cushions'],Occasional Shopper,3908.23,No,Autumn
C6579,60,Male,Chennai,"['Books', 'Beauty']","['Biography', 'Foundation']",New Visitor,2982.46,Yes,Autumn
C6580,41,Other,Mumbai,"['Electronics', 'Books']","['Laptop', 'Biography']",Frequent Buyer,3943.54,Yes,Winter
C6581,18,Female,Mumbai,"['Electronics', 'Books', 'Beauty']","['Laptop', 'Biography', 'Moisturizer']",New Visitor,2437.59,No,Spring
C6582,42,Female,Chennai,"['Home Decor', 'Fashion']","['Curtains', 'T-shirt']",New Visitor,1700.9,No,Autumn
C6583,59,Other,Kolkata,"['Fitness', 'Books']","['Yoga Mat', 'Fiction']",Occasional Shopper,1786.06,No,Summer
C6584,31,Female,Kolkata,"['Books', 'Home Decor', 'Beauty']","['Non-fiction', 'Wall Art', 'Moisturizer']",Frequent Buyer,4238.19,No,Summer
C6585,43,Other,Bangalore,"['Electronics', 'Fitness', 'Books']","['Headphones', 'Resistance Bands', 'Biography']",Occasional Shopper,2630.74,Yes,Summer
C6586,43,Other,Bangalore,['Fashion'],['Jeans'],Occasional Shopper,3880.45,Yes,Autumn
C6587,60,Female,Mumbai,['Electronics'],['Headphones'],Frequent Buyer,4319.38,No,Spring
C6588,33,Male,Chennai,"['Electronics', 'Fashion', 'Books']","['Headphones', 'Jacket', 'Comics']",Occasional Shopper,706.98,No,Autumn
C6589,45,Female,Mumbai,"['Electronics', 'Beauty', 'Fitness']","['Headphones', 'Moisturizer', 'Yoga Mat']",Occasional Shopper,2185.58,Yes,Summer
C6590,26,Female,Mumbai,['Fashion'],['Shoes'],New Visitor,4608,No,Autumn
C6591,36,Male,Chennai,['Fitness'],['Yoga Mat'],Frequent Buyer,3415.33,No,Autumn
C6592,38,Other,Chennai,['Home Decor'],['Cushions'],New Visitor,931.49,No,Spring
C6593,39,Female,Mumbai,"['Fashion', 'Fitness', 'Home Decor']","['Jacket', 'Dumbbells', 'Curtains']",Frequent Buyer,2187.96,No,Autumn
C6594,37,Female,Delhi,"['Fashion', 'Books', 'Electronics']","['Shoes', 'Biography', 'Smartwatch']",New Visitor,1669.49,Yes,Autumn
C6595,32,Other,Delhi,['Fitness'],['Treadmill'],New Visitor,1449.2,No,Summer
C6596,36,Male,Kolkata,"['Books', 'Beauty']","['Comics', 'Perfume']",Frequent Buyer,3332.61,Yes,Winter
C6597,50,Other,Chennai,"['Fitness', 'Books']","['Resistance Bands', 'Fiction']",New Visitor,3678.87,Yes,Summer
C6598,25,Male,Bangalore,"['Fitness', 'Home Decor', 'Books']","['Yoga Mat', 'Curtains', 'Non-fiction']",Occasional Shopper,1865.01,Yes,Winter
C6599,54,Male,Kolkata,"['Home Decor', 'Beauty']","['Lamp', 'Perfume']",New Visitor,1434.99,Yes,Autumn
C6600,42,Female,Mumbai,['Beauty'],['Lipstick'],Frequent Buyer,2227.31,Yes,Autumn
C6601,37,Other,Chennai,['Fitness'],['Resistance Bands'],Occasional Shopper,3455.55,No,Summer
C6602,56,Male,Delhi,['Books'],['Non-fiction'],Occasional Shopper,3661.06,No,Summer
C6603,26,Female,Kolkata,"['Home Decor', 'Fitness', 'Fashion']","['Wall Art', 'Resistance Bands', 'T-shirt']",New Visitor,4434.16,Yes,Winter
C6604,38,Female,Bangalore,"['Fitness', 'Fashion', 'Books']","['Yoga Mat', 'Jacket', 'Fiction']",Frequent Buyer,4856.47,No,Autumn
C6605,25,Male,Kolkata,['Fitness'],['Dumbbells'],Occasional Shopper,4944.98,No,Winter
C6606,59,Female,Delhi,"['Beauty', 'Books']","['Foundation', 'Comics']",Frequent Buyer,3887.78,Yes,Summer
C6607,26,Female,Bangalore,"['Electronics', 'Fashion', 'Fitness']","['Headphones', 'Shoes', 'Resistance Bands']",Frequent Buyer,3227.11,Yes,Summer
C6608,24,Male,Kolkata,"['Fitness', 'Beauty']","['Dumbbells', 'Moisturizer']",Occasional Shopper,4477.53,Yes,Summer
C6609,57,Female,Kolkata,"['Home Decor', 'Beauty']","['Wall Art', 'Moisturizer']",New Visitor,1543.04,No,Autumn
C6610,59,Female,Kolkata,['Beauty'],['Moisturizer'],Occasional Shopper,2845.18,No,Autumn
C6611,25,Other,Bangalore,"['Fashion', 'Books', 'Beauty']","['T-shirt', 'Fiction', 'Moisturizer']",Occasional Shopper,2121.54,No,Spring
C6612,55,Other,Bangalore,"['Electronics', 'Beauty']","['Headphones', 'Moisturizer']",Frequent Buyer,2830.85,Yes,Autumn
C6613,57,Male,Delhi,"['Home Decor', 'Beauty']","['Lamp', 'Moisturizer']",Frequent Buyer,4405.32,No,Summer
C6614,25,Male,Bangalore,['Fashion'],['T-shirt'],Frequent Buyer,4851.04,Yes,Summer
C6615,58,Female,Delhi,"['Beauty', 'Fashion']","['Perfume', 'T-shirt']",Occasional Shopper,3118.03,No,Autumn
C6616,18,Other,Mumbai,"['Fitness', 'Fashion']","['Yoga Mat', 'Shoes']",New Visitor,2026.28,No,Summer
C6617,48,Male,Chennai,['Home Decor'],['Cushions'],Frequent Buyer,3150.74,No,Winter
C6618,31,Male,Kolkata,"['Fashion', 'Fitness']","['Jacket', 'Dumbbells']",Frequent Buyer,3926.48,Yes,Spring
C6619,20,Female,Bangalore,"['Beauty', 'Electronics']","['Perfume', 'Laptop']",Frequent Buyer,2960.41,Yes,Winter
C6620,18,Female,Kolkata,"['Fashion', 'Electronics']","['Jacket', 'Headphones']",New Visitor,2460.38,Yes,Autumn
C6621,34,Other,Delhi,"['Home Decor', 'Fashion']","['Curtains', 'Jeans']",New Visitor,1050.83,Yes,Autumn
C6622,59,Other,Mumbai,['Books'],['Comics'],Frequent Buyer,4397.6,No,Autumn
C6623,41,Male,Kolkata,['Books'],['Comics'],Occasional Shopper,4164.55,Yes,Summer
C6624,40,Female,Chennai,"['Home Decor', 'Electronics']","['Wall Art', 'Laptop']",Frequent Buyer,2233.62,No,Spring
C6625,47,Male,Chennai,"['Electronics', 'Beauty', 'Fitness']","['Smartwatch', 'Lipstick', 'Dumbbells']",Occasional Shopper,3091.94,No,Summer
C6626,25,Male,Kolkata,['Home Decor'],['Curtains'],Occasional Shopper,3977.07,Yes,Summer
C6627,22,Female,Bangalore,"['Electronics', 'Beauty', 'Fitness']","['Headphones', 'Moisturizer', 'Treadmill']",New Visitor,4710.96,Yes,Spring
C6628,33,Other,Kolkata,['Fashion'],['Jacket'],Frequent Buyer,959.53,No,Spring
C6629,45,Male,Bangalore,"['Fitness', 'Beauty', 'Books']","['Treadmill', 'Perfume', 'Fiction']",New Visitor,1549.17,Yes,Summer
C6630,28,Male,Chennai,['Electronics'],['Laptop'],Frequent Buyer,1966.15,Yes,Summer
C6631,37,Male,Bangalore,['Beauty'],['Lipstick'],Occasional Shopper,4629.37,Yes,Winter
C6632,47,Female,Chennai,['Fashion'],['Shoes'],Occasional Shopper,2607.02,No,Summer
C6633,56,Male,Bangalore,['Home Decor'],['Curtains'],Frequent Buyer,3196.21,Yes,Winter
C6634,22,Female,Kolkata,"['Fitness', 'Home Decor', 'Fashion']","['Treadmill', 'Curtains', 'Jacket']",Frequent Buyer,4775.24,Yes,Spring
C6635,18,Male,Delhi,['Home Decor'],['Cushions'],Frequent Buyer,3743.74,No,Summer
C6636,44,Male,Mumbai,"['Home Decor', 'Electronics', 'Beauty']","['Wall Art', 'Laptop', 'Lipstick']",Frequent Buyer,3393.22,No,Summer
C6637,21,Male,Chennai,"['Fashion', 'Beauty']","['Shoes', 'Foundation']",Occasional Shopper,681.32,Yes,Winter
C6638,57,Other,Kolkata,"['Home Decor', 'Beauty']","['Lamp', 'Moisturizer']",New Visitor,4357.96,No,Winter
C6639,25,Female,Mumbai,"['Beauty', 'Books']","['Perfume', 'Biography']",Occasional Shopper,3532.02,Yes,Summer
C6640,21,Other,Kolkata,['Beauty'],['Foundation'],Occasional Shopper,3172.56,Yes,Winter
C6641,21,Other,Delhi,['Fashion'],['Jacket'],Occasional Shopper,3346.6,Yes,Spring
C6642,35,Other,Kolkata,"['Home Decor', 'Books', 'Beauty']","['Lamp', 'Biography', 'Foundation']",Frequent Buyer,2535.49,No,Autumn
C6643,57,Male,Bangalore,['Beauty'],['Moisturizer'],Frequent Buyer,1574.71,Yes,Summer
C6644,58,Female,Mumbai,"['Electronics', 'Books', 'Fashion']","['Laptop', 'Comics', 'Jacket']",Frequent Buyer,3576,No,Winter
C6645,39,Female,Kolkata,"['Books', 'Electronics', 'Home Decor']","['Comics', 'Smartphone', 'Lamp']",Frequent Buyer,3021.51,Yes,Winter
C6646,50,Male,Delhi,['Home Decor'],['Wall Art'],New Visitor,2493.92,Yes,Spring
C6647,20,Male,Kolkata,"['Fitness', 'Books', 'Home Decor']","['Dumbbells', 'Non-fiction', 'Cushions']",Occasional Shopper,1058.49,Yes,Winter
C6648,46,Female,Bangalore,"['Fitness', 'Beauty']","['Resistance Bands', 'Lipstick']",Occasional Shopper,3450.57,Yes,Winter
C6649,58,Female,Chennai,['Fashion'],['Shoes'],Frequent Buyer,1058.75,Yes,Summer
C6650,40,Male,Kolkata,"['Books', 'Beauty']","['Biography', 'Lipstick']",Frequent Buyer,2557.54,No,Autumn
C6651,53,Male,Chennai,['Home Decor'],['Curtains'],Frequent Buyer,4319.07,Yes,Spring
C6652,42,Male,Chennai,['Home Decor'],['Curtains'],Occasional Shopper,1604.68,Yes,Winter
C6653,33,Other,Delhi,"['Books', 'Home Decor']","['Biography', 'Wall Art']",New Visitor,4751.87,Yes,Summer
C6654,25,Other,Mumbai,['Fashion'],['Shoes'],New Visitor,3406.83,No,Spring
C6655,18,Male,Kolkata,['Beauty'],['Perfume'],New Visitor,4743.24,No,Summer
C6656,39,Female,Bangalore,['Fitness'],['Yoga Mat'],Frequent Buyer,4313.82,No,Spring
C6657,29,Other,Chennai,['Books'],['Non-fiction'],Occasional Shopper,2609.15,Yes,Winter
C6658,37,Female,Chennai,"['Beauty', 'Electronics', 'Fashion']","['Foundation', 'Laptop', 'Jacket']",New Visitor,3448.04,No,Winter
C6659,26,Male,Bangalore,"['Electronics', 'Books', 'Home Decor']","['Laptop', 'Fiction', 'Wall Art']",Frequent Buyer,1928.7,Yes,Winter
C6660,39,Male,Kolkata,['Books'],['Comics'],Frequent Buyer,2091.83,Yes,Autumn
C6661,31,Female,Mumbai,"['Fashion', 'Home Decor', 'Books']","['T-shirt', 'Lamp', 'Comics']",Frequent Buyer,1632.7,Yes,Spring
C6662,58,Male,Kolkata,"['Fitness', 'Home Decor']","['Resistance Bands', 'Wall Art']",New Visitor,1531.75,Yes,Spring
C6663,58,Other,Bangalore,['Fitness'],['Dumbbells'],New Visitor,4462.56,Yes,Winter
C6664,40,Other,Chennai,"['Books', 'Beauty', 'Fashion']","['Non-fiction', 'Perfume', 'Jeans']",Frequent Buyer,4052.51,No,Autumn
C6665,35,Male,Mumbai,"['Fashion', 'Books', 'Fitness']","['Jeans', 'Comics', 'Resistance Bands']",New Visitor,3089.09,Yes,Summer
C6666,32,Male,Bangalore,"['Home Decor', 'Books', 'Fashion']","['Cushions', 'Comics', 'T-shirt']",Frequent Buyer,501.14,No,Autumn
C6667,44,Male,Bangalore,"['Fitness', 'Fashion', 'Electronics']","['Dumbbells', 'Jeans', 'Smartwatch']",Occasional Shopper,501.13,No,Autumn
C6668,58,Male,Kolkata,['Electronics'],['Smartwatch'],Occasional Shopper,2461.06,No,Autumn
C6669,53,Female,Chennai,['Electronics'],['Headphones'],Frequent Buyer,2009.38,No,Spring
C6670,38,Female,Delhi,"['Fashion', 'Fitness', 'Beauty']","['Shoes', 'Treadmill', 'Perfume']",New Visitor,4491.17,Yes,Autumn
C6671,57,Male,Delhi,"['Beauty', 'Books', 'Fitness']","['Lipstick', 'Non-fiction', 'Resistance Bands']",New Visitor,2936.31,Yes,Summer
C6672,59,Male,Kolkata,['Beauty'],['Moisturizer'],New Visitor,3103.44,No,Autumn
C6673,18,Male,Kolkata,"['Beauty', 'Home Decor', 'Fashion']","['Foundation', 'Wall Art', 'Jeans']",Occasional Shopper,3599.98,Yes,Autumn
C6674,22,Female,Kolkata,"['Electronics', 'Fitness', 'Beauty']","['Laptop', 'Yoga Mat', 'Lipstick']",Occasional Shopper,3541.13,No,Winter
C6675,41,Male,Chennai,"['Electronics', 'Fitness', 'Home Decor']","['Smartphone', 'Resistance Bands', 'Lamp']",Occasional Shopper,3843.09,Yes,Summer
C6676,30,Male,Chennai,"['Books', 'Home Decor']","['Fiction', 'Wall Art']",New Visitor,2545.28,No,Winter
C6677,19,Female,Delhi,['Home Decor'],['Curtains'],New Visitor,1018.72,No,Spring
C6678,26,Other,Delhi,"['Electronics', 'Fashion', 'Beauty']","['Smartphone', 'Jeans', 'Lipstick']",Frequent Buyer,4237.76,No,Summer
C6679,20,Female,Chennai,"['Fashion', 'Fitness']","['Jeans', 'Yoga Mat']",Occasional Shopper,1921.89,Yes,Spring
C6680,54,Other,Chennai,['Fashion'],['Jeans'],New Visitor,1248.26,No,Summer
C6681,57,Male,Bangalore,"['Electronics', 'Fitness', 'Home Decor']","['Laptop', 'Yoga Mat', 'Cushions']",Frequent Buyer,3650.25,No,Spring
C6682,41,Female,Chennai,"['Fitness', 'Home Decor', 'Fashion']","['Yoga Mat', 'Lamp', 'T-shirt']",Occasional Shopper,3403.16,No,Summer
C6683,35,Female,Bangalore,"['Fitness', 'Electronics', 'Beauty']","['Treadmill', 'Smartphone', 'Lipstick']",New Visitor,4968.72,No,Autumn
C6684,46,Female,Bangalore,"['Home Decor', 'Beauty', 'Fitness']","['Lamp', 'Foundation', 'Dumbbells']",Occasional Shopper,4590.31,No,Spring
C6685,28,Male,Delhi,['Home Decor'],['Wall Art'],Occasional Shopper,1325.57,No,Autumn
C6686,51,Male,Chennai,"['Home Decor', 'Electronics']","['Curtains', 'Headphones']",Frequent Buyer,2078.51,Yes,Autumn
C6687,51,Female,Bangalore,"['Books', 'Fashion']","['Non-fiction', 'Jacket']",Occasional Shopper,1761.84,Yes,Spring
C6688,39,Female,Mumbai,"['Electronics', 'Fashion', 'Beauty']","['Headphones', 'Shoes', 'Moisturizer']",New Visitor,2435.66,Yes,Winter
C6689,21,Other,Mumbai,"['Beauty', 'Books']","['Moisturizer', 'Non-fiction']",Occasional Shopper,2966.46,No,Spring
C6690,51,Female,Delhi,"['Books', 'Fashion']","['Fiction', 'T-shirt']",Occasional Shopper,2540.67,Yes,Autumn
C6691,41,Male,Chennai,"['Books', 'Fashion']","['Comics', 'Shoes']",Occasional Shopper,812.05,No,Spring
C6692,42,Other,Kolkata,"['Fashion', 'Beauty', 'Home Decor']","['Jacket', 'Moisturizer', 'Wall Art']",Frequent Buyer,4505.42,No,Winter
C6693,35,Male,Delhi,['Electronics'],['Laptop'],Occasional Shopper,2572.06,No,Summer
C6694,42,Female,Kolkata,"['Fitness', 'Home Decor']","['Treadmill', 'Lamp']",Occasional Shopper,2799.99,Yes,Winter
C6695,60,Other,Chennai,"['Fitness', 'Books']","['Treadmill', 'Non-fiction']",Occasional Shopper,1579.97,Yes,Summer
C6696,59,Male,Chennai,"['Home Decor', 'Fitness']","['Wall Art', 'Yoga Mat']",Occasional Shopper,2474.03,No,Winter
C6697,44,Female,Kolkata,['Beauty'],['Moisturizer'],Occasional Shopper,3062.31,Yes,Spring
C6698,27,Male,Kolkata,['Home Decor'],['Curtains'],New Visitor,2620.29,Yes,Winter
C6699,52,Female,Mumbai,['Electronics'],['Smartwatch'],Occasional Shopper,986.14,Yes,Winter
C6700,41,Male,Mumbai,"['Electronics', 'Fashion']","['Smartphone', 'Jacket']",Occasional Shopper,921.7,No,Winter
C6701,38,Female,Bangalore,"['Electronics', 'Home Decor']","['Smartwatch', 'Curtains']",New Visitor,4285.6,Yes,Winter
C6702,52,Male,Chennai,"['Home Decor', 'Fitness', 'Fashion']","['Wall Art', 'Resistance Bands', 'T-shirt']",Frequent Buyer,3956.68,Yes,Autumn
C6703,23,Male,Mumbai,['Fitness'],['Resistance Bands'],Frequent Buyer,2925.19,No,Winter
C6704,43,Female,Chennai,"['Electronics', 'Beauty']","['Headphones', 'Perfume']",Frequent Buyer,2210.29,Yes,Summer
C6705,41,Male,Delhi,"['Electronics', 'Fashion', 'Fitness']","['Laptop', 'T-shirt', 'Treadmill']",New Visitor,1462.5,No,Autumn
C6706,53,Other,Mumbai,"['Fashion', 'Fitness', 'Beauty']","['T-shirt', 'Resistance Bands', 'Perfume']",Frequent Buyer,3640.65,No,Summer
C6707,56,Other,Chennai,"['Fashion', 'Beauty', 'Books']","['Jacket', 'Foundation', 'Fiction']",New Visitor,3430.35,Yes,Autumn
C6708,24,Male,Bangalore,"['Fashion', 'Electronics']","['Jeans', 'Smartwatch']",Frequent Buyer,4318.23,Yes,Autumn
C6709,23,Male,Kolkata,['Beauty'],['Perfume'],New Visitor,2106.54,Yes,Summer
C6710,47,Male,Delhi,['Books'],['Non-fiction'],New Visitor,2435.9,No,Winter
C6711,50,Female,Chennai,"['Fashion', 'Books']","['Jeans', 'Biography']",Occasional Shopper,2349.87,Yes,Winter
C6712,29,Other,Bangalore,['Home Decor'],['Curtains'],Frequent Buyer,3257.38,No,Autumn
C6713,26,Female,Chennai,"['Home Decor', 'Electronics', 'Beauty']","['Cushions', 'Laptop', 'Lipstick']",Occasional Shopper,3490.81,Yes,Summer
C6714,54,Other,Mumbai,"['Fashion', 'Beauty', 'Books']","['Jacket', 'Lipstick', 'Comics']",New Visitor,1231.98,No,Spring
C6715,28,Female,Mumbai,"['Fitness', 'Beauty', 'Electronics']","['Treadmill', 'Perfume', 'Headphones']",New Visitor,1368.77,No,Summer
C6716,23,Female,Bangalore,['Books'],['Comics'],Occasional Shopper,1391.21,No,Autumn
